img_filepath,has_apriltag,corners
captured_frames/frame_432.jpg,True,"184.5853118896485,84.44847869873048,159.09600830078122,89.27474212646486,163.98580932617182,114.13259887695311,188.96763610839847,109.68681335449217"
captured_frames/frame_433.jpg,True,"185.86676025390622,84.70917510986327,160.46641540527347,88.20568084716797,164.04936218261722,113.282470703125,189.3787994384766,109.81537628173828"
captured_frames/frame_434.jpg,True,"187.7233734130859,84.01843261718751,161.8147277832031,86.6251754760742,164.40838623046875,111.84609985351562,189.82728576660156,109.29510498046876"
captured_frames/frame_435.jpg,True,"187.36592102050778,82.90496826171875,161.5730438232422,85.14387512207031,163.42781066894534,110.14115905761719,188.5236358642578,107.90665435791016"
captured_frames/frame_436.jpg,False,
captured_frames/frame_437.jpg,False,
captured_frames/frame_438.jpg,False,
captured_frames/frame_439.jpg,False,
captured_frames/frame_440.jpg,False,
captured_frames/frame_441.jpg,False,
captured_frames/frame_442.jpg,False,
captured_frames/frame_443.jpg,True,"133.94575500488284,90.82935333251953,106.56276702880861,90.82289123535153,107.35820007324217,117.55036163330077,134.4977111816406,117.52143859863284"
captured_frames/frame_444.jpg,True,"134.14701843261716,90.83379364013672,106.97248077392577,90.99577331542967,108.902214050293,117.98599243164062,135.24598693847656,117.67646789550783"
captured_frames/frame_445.jpg,False,
captured_frames/frame_446.jpg,False,
captured_frames/frame_447.jpg,True,"158.5809020996094,91.72991180419922,130.82379150390625,82.47507476806642,122.99942016601562,110.30435180664064,149.9988708496094,118.67808532714842"
captured_frames/frame_448.jpg,True,"159.71829223632812,89.07456970214842,130.31080627441406,83.313720703125,126.60223388671872,112.24353790283203,154.1896057128906,118.27955627441405"
captured_frames/frame_449.jpg,False,
captured_frames/frame_450.jpg,False,
captured_frames/frame_451.jpg,False,
captured_frames/frame_452.jpg,False,
captured_frames/frame_453.jpg,True,"180.19007873535156,103.38542175292969,148.89945983886716,103.6416473388672,149.17721557617188,136.06307983398438,180.5707550048828,134.5159912109375"
captured_frames/frame_454.jpg,True,"185.5879974365234,106.98080444335935,150.7355194091797,106.91468811035162,151.3097839355469,137.39006042480472,184.27755737304688,136.78605651855463"
captured_frames/frame_455.jpg,True,"185.29600524902344,107.17150115966795,149.7110748291016,108.4518051147461,152.3036651611328,139.36114501953125,186.7782440185547,137.40113830566406"
captured_frames/frame_456.jpg,True,"179.06684875488284,100.93271636962888,143.04913330078125,105.11549377441408,146.8436737060547,140.3042144775391,181.1012725830078,137.35150146484372"
captured_frames/frame_457.jpg,True,"178.12397766113284,100.72119903564456,140.0919647216797,101.57235717773438,140.98486328125,137.59687805175778,175.9226226806641,137.63735961914062"
captured_frames/frame_458.jpg,True,"176.97314453125,102.74744415283197,139.19070434570312,99.9057540893555,136.30932617187497,137.54182434082034,171.8466339111328,138.58996582031247"
captured_frames/frame_459.jpg,False,
captured_frames/frame_460.jpg,False,
captured_frames/frame_461.jpg,False,
captured_frames/frame_462.jpg,False,
captured_frames/frame_463.jpg,False,
captured_frames/frame_464.jpg,True,"147.15933227539062,131.37445068359378,100.7458190917969,130.7231750488281,101.83658599853517,171.59909057617188,144.85116577148435,171.73014831542972"
captured_frames/frame_465.jpg,False,
captured_frames/frame_466.jpg,False,
captured_frames/frame_467.jpg,False,
captured_frames/frame_468.jpg,True,"182.09132385253906,129.8545684814453,136.35546875000003,120.49931335449214,131.67216491699222,163.81346130371094,174.95980834960938,174.33282470703128"
captured_frames/frame_469.jpg,False,
captured_frames/frame_470.jpg,False,
captured_frames/frame_471.jpg,False,
captured_frames/frame_472.jpg,False,
captured_frames/frame_473.jpg,False,
captured_frames/frame_474.jpg,True,"235.47909545898435,129.81729125976565,183.76506042480466,125.43513488769536,180.04795837402344,171.38047790527344,230.43226623535156,173.85278320312497"
captured_frames/frame_475.jpg,True,"237.3806915283203,131.69635009765625,183.6060028076172,126.85690307617189,179.58702087402344,170.82699584960938,229.90415954589844,175.62982177734375"
captured_frames/frame_476.jpg,True,"230.47134399414065,129.03445434570315,179.51243591308594,125.08023834228511,177.03108215332034,170.91123962402344,226.1085662841797,174.67610168457034"
captured_frames/frame_477.jpg,False,
captured_frames/frame_478.jpg,True,"206.8790588378906,129.78631591796875,156.6344146728516,122.23671722412112,148.9791107177735,164.87092590332034,194.40332031249997,171.07034301757812"
captured_frames/frame_479.jpg,True,"202.37713623046872,131.11149597167974,152.0626678466797,126.30445861816408,144.20256042480472,168.1016082763672,191.53207397460938,171.28332519531253"
captured_frames/frame_480.jpg,True,"200.7327423095703,129.2516937255859,150.3522796630859,125.58009338378912,147.8734436035156,168.5677185058594,193.43203735351565,169.38533020019528"
captured_frames/frame_481.jpg,False,
captured_frames/frame_482.jpg,False,
captured_frames/frame_483.jpg,True,"223.90841674804682,119.09931945800781,185.91674804687497,115.46012878417966,180.46730041503906,157.3740692138672,217.24842834472656,158.4995574951172"
captured_frames/frame_484.jpg,False,
captured_frames/frame_485.jpg,False,
captured_frames/frame_486.jpg,False,
captured_frames/frame_487.jpg,False,
captured_frames/frame_488.jpg,False,
captured_frames/frame_489.jpg,False,
captured_frames/frame_490.jpg,False,
captured_frames/frame_491.jpg,False,
captured_frames/frame_492.jpg,False,
captured_frames/frame_493.jpg,False,
captured_frames/frame_494.jpg,False,
captured_frames/frame_495.jpg,False,
captured_frames/frame_496.jpg,False,
captured_frames/frame_497.jpg,False,
captured_frames/frame_498.jpg,False,
captured_frames/frame_499.jpg,False,
captured_frames/frame_500.jpg,False,
captured_frames/frame_501.jpg,False,
captured_frames/frame_502.jpg,False,
captured_frames/frame_503.jpg,False,
captured_frames/frame_504.jpg,False,
captured_frames/frame_505.jpg,False,
captured_frames/frame_506.jpg,False,
captured_frames/frame_507.jpg,False,
captured_frames/frame_508.jpg,False,
captured_frames/frame_509.jpg,False,
captured_frames/frame_510.jpg,False,
captured_frames/frame_511.jpg,False,
captured_frames/frame_512.jpg,False,
captured_frames/frame_513.jpg,False,
captured_frames/frame_514.jpg,False,
captured_frames/frame_515.jpg,False,
captured_frames/frame_516.jpg,False,
captured_frames/frame_517.jpg,False,
captured_frames/frame_518.jpg,False,
captured_frames/frame_519.jpg,False,
captured_frames/frame_520.jpg,False,
captured_frames/frame_521.jpg,False,
captured_frames/frame_522.jpg,True,"291.37667846679676,149.2960357666016,242.64375305175778,150.86668395996094,235.9132537841797,210.76911926269528,283.0997924804687,207.20040893554688"
captured_frames/frame_523.jpg,True,"290.7303466796875,148.9029235839844,237.1815185546875,147.8222198486328,228.31089782714847,206.21310424804688,280.51007080078125,203.97973632812503"
captured_frames/frame_524.jpg,True,"288.4217529296875,146.7334442138672,231.6203002929688,146.203842163086,223.93411254882818,202.54582214355472,278.75701904296875,200.31303405761716"
captured_frames/frame_525.jpg,True,"284.3218383789062,145.1439056396484,226.21669006347656,145.28279113769534,220.2816314697266,201.20108032226565,276.0429992675781,199.16911315917963"
captured_frames/frame_526.jpg,False,
captured_frames/frame_527.jpg,False,
captured_frames/frame_528.jpg,False,
captured_frames/frame_529.jpg,False,
captured_frames/frame_530.jpg,False,
captured_frames/frame_531.jpg,False,
captured_frames/frame_532.jpg,False,
captured_frames/frame_533.jpg,False,
captured_frames/frame_534.jpg,True,"140.73692321777347,127.73878479003906,101.54501342773439,129.26548767089844,103.8960952758789,175.99569702148438,142.4036102294922,171.62062072753906"
captured_frames/frame_535.jpg,True,"139.70822143554688,127.18580627441409,100.88029479980469,126.89231109619142,102.12663269042967,173.80413818359372,141.22914123535156,169.56375122070315"
captured_frames/frame_536.jpg,True,"139.54766845703125,125.6136932373047,100.61993408203124,125.9417572021484,102.19142150878906,172.22836303710938,141.2650146484375,167.28935241699224"
captured_frames/frame_537.jpg,True,"140.57475280761716,123.73889923095702,101.51448822021483,125.16088867187499,104.2213821411133,170.42987060546875,142.69473266601562,165.07929992675778"
captured_frames/frame_538.jpg,True,"142.9515075683594,121.59385681152345,104.42610168457031,123.77606201171874,106.91608428955075,168.46847534179688,145.2806091308594,162.80694580078128"
captured_frames/frame_539.jpg,True,"146.744384765625,119.93859100341797,108.07305145263673,122.40287017822264,109.17467498779297,166.31300354003906,148.00741577148438,160.72633361816406"
captured_frames/frame_540.jpg,True,"150.8808288574219,118.74283599853516,111.38752746582033,121.04834747314455,110.98836517333982,163.94621276855466,150.0069580078125,158.93995666503906"
captured_frames/frame_541.jpg,True,"154.25581359863278,117.78034973144533,113.31558990478511,119.98555755615233,112.74830627441405,161.9390106201172,152.13311767578122,157.27230834960938"
captured_frames/frame_542.jpg,True,"156.6474151611328,116.84306335449222,114.76622009277347,118.71683502197266,114.50904846191408,159.13912963867188,154.46546936035156,155.41250610351565"
captured_frames/frame_543.jpg,True,"159.52684020996097,116.20817565917972,119.3375244140625,117.19876098632815,118.23549652099611,155.99444580078125,156.87023925781253,154.04351806640628"
captured_frames/frame_544.jpg,False,
captured_frames/frame_545.jpg,False,
captured_frames/frame_546.jpg,False,
captured_frames/frame_547.jpg,False,
captured_frames/frame_548.jpg,False,
captured_frames/frame_549.jpg,True,"195.1694641113281,104.44973754882811,163.4533996582031,102.0491180419922,161.4795227050781,131.68179321289062,193.89739990234378,137.73904418945312"
captured_frames/frame_550.jpg,True,"199.48501586914068,103.98103332519533,168.78387451171875,97.40403747558595,162.7660980224609,127.10843658447267,192.9313201904297,135.92088317871094"
captured_frames/frame_551.jpg,True,"201.14233398437503,103.24513244628908,171.42373657226565,94.84241485595705,164.0531768798828,124.9034957885742,193.09764099121094,133.81109619140625"
captured_frames/frame_552.jpg,True,"200.15092468261716,100.66618347167969,171.08151245117185,94.66712188720702,165.21331787109378,125.07730865478516,194.37290954589844,131.13694763183594"
captured_frames/frame_553.jpg,True,"197.68272399902344,98.55576324462892,168.96116638183597,96.13074493408205,165.6603240966797,126.13481140136719,194.75868225097656,129.42129516601562"
captured_frames/frame_554.jpg,True,"195.02610778808594,98.11798858642577,166.58856201171875,97.44332122802733,164.45484924316403,126.81579589843747,193.1692199707031,129.07586669921875"
captured_frames/frame_555.jpg,True,"192.3979339599609,99.05543518066406,163.9534149169922,97.36753845214845,161.44859313964844,126.64988708496094,189.4791107177734,129.14227294921875"
captured_frames/frame_556.jpg,False,
captured_frames/frame_557.jpg,False,
captured_frames/frame_558.jpg,False,
captured_frames/frame_559.jpg,False,
captured_frames/frame_560.jpg,False,
captured_frames/frame_561.jpg,False,
captured_frames/frame_562.jpg,False,
captured_frames/frame_563.jpg,False,
captured_frames/frame_564.jpg,False,
captured_frames/frame_565.jpg,False,
captured_frames/frame_566.jpg,False,
captured_frames/frame_567.jpg,False,
captured_frames/frame_568.jpg,False,
captured_frames/frame_569.jpg,False,
captured_frames/frame_570.jpg,False,
captured_frames/frame_571.jpg,False,
captured_frames/frame_572.jpg,False,
captured_frames/frame_573.jpg,False,
captured_frames/frame_574.jpg,False,
captured_frames/frame_575.jpg,False,
captured_frames/frame_576.jpg,False,
captured_frames/frame_577.jpg,False,
captured_frames/frame_578.jpg,False,
captured_frames/frame_579.jpg,False,
captured_frames/frame_580.jpg,False,
captured_frames/frame_581.jpg,False,
captured_frames/frame_582.jpg,False,
captured_frames/frame_583.jpg,False,
captured_frames/frame_584.jpg,False,
captured_frames/frame_585.jpg,False,
captured_frames/frame_586.jpg,False,
captured_frames/frame_587.jpg,False,
captured_frames/frame_588.jpg,False,
captured_frames/frame_589.jpg,False,
captured_frames/frame_590.jpg,False,
captured_frames/frame_591.jpg,False,
captured_frames/frame_592.jpg,False,
captured_frames/frame_593.jpg,False,
captured_frames/frame_594.jpg,False,
captured_frames/frame_595.jpg,False,
captured_frames/frame_596.jpg,False,
captured_frames/frame_597.jpg,False,
captured_frames/frame_598.jpg,False,
captured_frames/frame_599.jpg,False,
captured_frames/frame_600.jpg,True,"219.1404571533203,130.83166503906247,175.35369873046878,127.77832794189457,172.0615997314453,169.0065155029297,215.28953552246094,175.32315063476557"
captured_frames/frame_601.jpg,False,
captured_frames/frame_602.jpg,False,
captured_frames/frame_603.jpg,False,
captured_frames/frame_604.jpg,False,
captured_frames/frame_605.jpg,False,
captured_frames/frame_606.jpg,False,
captured_frames/frame_607.jpg,False,
captured_frames/frame_608.jpg,False,
captured_frames/frame_609.jpg,False,
captured_frames/frame_610.jpg,False,
captured_frames/frame_611.jpg,False,
captured_frames/frame_612.jpg,False,
captured_frames/frame_613.jpg,True,"165.7396392822265,148.80252075195312,121.72051239013669,148.888687133789,119.69216918945317,202.21214294433594,166.53219604492188,195.37783813476568"
captured_frames/frame_614.jpg,True,"165.04022216796872,144.43231201171875,120.3969345092774,146.8232421875,124.4585876464844,196.68630981445312,168.00445556640622,190.4341583251953"
captured_frames/frame_615.jpg,False,
captured_frames/frame_616.jpg,False,
captured_frames/frame_617.jpg,True,"185.10696411132812,137.48419189453125,145.8651885986328,136.9517059326172,139.31271362304688,187.4561309814453,179.12567138671875,182.87310791015625"
captured_frames/frame_618.jpg,True,"188.8895721435547,136.58093261718747,147.0946502685547,137.45455932617188,140.59397888183594,186.78402709960938,181.60556030273438,180.67114257812497"
captured_frames/frame_619.jpg,True,"189.09736633300784,134.8920593261719,145.40090942382815,137.58221435546875,139.906982421875,185.75006103515625,182.90631103515625,178.81182861328128"
captured_frames/frame_620.jpg,True,"187.5001678466797,134.07012939453125,140.80943298339844,137.04884338378903,137.11341857910156,183.4314727783203,181.12815856933594,178.91714477539065"
captured_frames/frame_621.jpg,True,"187.67631530761716,136.35498046874994,138.86668395996094,134.5653076171875,132.36175537109375,177.88380432128906,175.8377227783203,179.03790283203122"
captured_frames/frame_622.jpg,False,
captured_frames/frame_623.jpg,False,
captured_frames/frame_624.jpg,False,
captured_frames/frame_625.jpg,False,
captured_frames/frame_626.jpg,False,
captured_frames/frame_627.jpg,False,
captured_frames/frame_628.jpg,True,"200.34478759765628,109.64157867431639,163.72843933105466,106.3215103149414,161.3311157226562,141.58598327636716,196.10838317871094,143.46286010742185"
captured_frames/frame_629.jpg,True,"201.62979125976562,105.83792114257814,166.0909729003906,103.88936614990236,164.62033081054688,138.20480346679688,199.34033203125,139.63937377929685"
captured_frames/frame_630.jpg,True,"202.0003662109375,104.30957794189453,167.4151000976563,102.23815155029297,165.78408813476565,135.48036193847656,199.53610229492185,138.0297088623047"
captured_frames/frame_631.jpg,False,
captured_frames/frame_632.jpg,True,"198.44342041015622,103.20110321044922,166.990478515625,99.91178894042969,163.02610778808597,131.53872680664065,194.50091552734375,135.13243103027347"
captured_frames/frame_633.jpg,True,"194.94508361816403,102.34962463378908,164.57038879394528,99.35174560546872,160.32489013671872,130.40141296386716,191.4130096435547,133.74822998046878"
captured_frames/frame_634.jpg,True,"191.11669921875,101.16171264648439,160.81249999999997,98.88172912597655,157.8582763671875,130.0421905517578,188.58082580566406,132.32229614257815"
captured_frames/frame_635.jpg,True,"187.1927947998047,99.74154663085939,156.73493957519528,98.7736587524414,155.33084106445315,130.0891876220703,185.83261108398435,130.9222869873047"
captured_frames/frame_636.jpg,True,"184.08917236328128,99.12808227539062,153.23657226562503,98.27306365966801,152.3708953857422,130.06695556640628,182.89646911621097,130.3081359863281"
captured_frames/frame_637.jpg,True,"182.45994567871097,99.29167938232423,150.87237548828125,97.58541107177737,149.40783691406244,129.5468597412109,179.78775024414062,130.52262878417966"
captured_frames/frame_638.jpg,True,"182.059326171875,100.21520996093747,150.69834899902338,97.16650390625,147.37078857421872,129.03280639648438,177.87528991699222,131.11627197265622"
captured_frames/frame_639.jpg,True,"182.0545501708985,100.49387359619138,150.97363281249997,97.26773071289065,147.15177917480466,129.25381469726565,177.4008483886719,131.0488586425781"
captured_frames/frame_640.jpg,True,"181.15220642089838,99.55872344970705,149.83314514160153,98.89027404785156,147.70124816894534,130.43348693847656,178.2197723388672,129.96185302734378"
captured_frames/frame_641.jpg,True,"179.3331451416016,99.32832336425781,147.5368804931641,101.14562988281246,147.75674438476562,131.43397521972653,178.89340209960938,128.9766998291016"
captured_frames/frame_642.jpg,True,"177.11126708984372,100.68370056152347,144.98846435546878,101.09057617187497,146.24978637695315,130.48458862304685,176.43670654296875,129.91192626953128"
captured_frames/frame_643.jpg,False,
captured_frames/frame_644.jpg,False,
captured_frames/frame_645.jpg,False,
captured_frames/frame_646.jpg,False,
captured_frames/frame_647.jpg,False,
captured_frames/frame_648.jpg,False,
captured_frames/frame_649.jpg,True,"106.52728271484378,95.39105987548828,80.3862762451172,92.50334930419922,81.3768081665039,119.4377670288086,107.02835083007812,120.4068832397461"
captured_frames/frame_650.jpg,True,"108.27421569824214,93.35713195800781,82.66954040527344,92.67388916015624,84.46974182128909,120.39005279541016,109.7247314453125,119.4175033569336"
captured_frames/frame_651.jpg,True,"114.965087890625,93.79894256591795,88.37876892089844,91.97386932373045,86.7540817260742,119.36102294921875,113.79479217529297,120.5051040649414"
captured_frames/frame_652.jpg,True,"118.96133422851562,95.59588623046875,90.77422332763672,93.8010787963867,91.5043182373047,120.25521087646484,118.55260467529297,121.76629638671876"
captured_frames/frame_653.jpg,False,
captured_frames/frame_654.jpg,False,
captured_frames/frame_655.jpg,False,
captured_frames/frame_656.jpg,False,
captured_frames/frame_657.jpg,False,
captured_frames/frame_658.jpg,False,
captured_frames/frame_659.jpg,True,"189.16931152343753,89.80118560791014,166.47097778320312,87.73720550537111,163.62606811523435,111.34192657470705,186.7015075683594,113.69067382812499"
captured_frames/frame_660.jpg,True,"189.75279235839844,89.84851837158205,166.64700317382815,88.09402465820315,163.7769927978516,111.33926391601562,187.4105682373047,113.30016326904295"
captured_frames/frame_661.jpg,True,"188.44367980957026,89.57228851318361,165.08975219726562,87.98384857177733,163.52883911132818,111.66775512695312,187.2400360107422,112.85977172851565"
captured_frames/frame_662.jpg,True,"186.58007812499997,88.90502929687499,163.08740234375003,88.10343933105466,162.64733886718753,112.1252212524414,186.4851531982422,112.22873687744142"
captured_frames/frame_663.jpg,True,"184.71539306640622,88.00311279296874,161.28240966796872,88.55943298339842,161.81469726562503,112.58970642089844,185.34759521484375,111.88732147216797"
captured_frames/frame_664.jpg,True,"182.83039855957034,87.85426330566406,159.84655761718747,88.6106491088867,161.55026245117188,112.96418762207031,184.2630310058594,111.80585479736328"
captured_frames/frame_665.jpg,False,
captured_frames/frame_666.jpg,False,
captured_frames/frame_667.jpg,False,
captured_frames/frame_668.jpg,False,
captured_frames/frame_669.jpg,True,"197.44584655761716,89.45749664306639,176.57760620117188,90.45050811767578,175.10363769531253,117.6406478881836,196.34043884277344,115.30162048339844"
captured_frames/frame_670.jpg,True,"199.9775390625,90.94395446777344,176.08714294433594,90.81972503662108,174.0365753173828,118.65212249755858,197.7073822021484,117.57563781738281"
captured_frames/frame_671.jpg,False,
captured_frames/frame_672.jpg,False,
captured_frames/frame_673.jpg,False,
captured_frames/frame_674.jpg,False,
captured_frames/frame_675.jpg,False,
captured_frames/frame_676.jpg,False,
captured_frames/frame_677.jpg,False,
captured_frames/frame_678.jpg,False,
captured_frames/frame_679.jpg,False,
captured_frames/frame_680.jpg,False,
captured_frames/frame_681.jpg,True,"229.04080200195318,117.43273162841798,193.60887145996097,118.31147003173837,191.93917846679685,152.5518798828125,226.56246948242188,150.42636108398432"
captured_frames/frame_682.jpg,False,
captured_frames/frame_683.jpg,True,"230.73965454101565,119.98445129394528,194.74441528320312,116.50566864013668,188.52432250976562,149.9445495605469,221.5609436035156,152.90924072265625"
captured_frames/frame_684.jpg,False,
captured_frames/frame_685.jpg,False,
captured_frames/frame_686.jpg,True,"210.30873107910156,117.14026641845705,177.48956298828128,119.26079559326172,178.92735290527347,156.58683776855466,210.08062744140622,152.71441650390622"
captured_frames/frame_687.jpg,False,
captured_frames/frame_688.jpg,False,
captured_frames/frame_689.jpg,False,
captured_frames/frame_690.jpg,False,
captured_frames/frame_691.jpg,False,
captured_frames/frame_692.jpg,True,"287.4919738769532,126.06458282470703,247.82901000976565,122.94643402099611,241.98864746093747,162.5782470703125,279.76007080078125,164.677001953125"
captured_frames/frame_693.jpg,True,"289.81253051757807,128.9539031982422,245.60478210449213,127.49114227294919,241.61648559570318,168.50372314453128,284.3757629394531,169.86351013183597"
captured_frames/frame_694.jpg,True,"290.47650146484375,131.5190124511719,244.77423095703116,128.97264099121094,239.69650268554685,170.5782012939453,282.8640441894531,172.4437255859375"
captured_frames/frame_695.jpg,True,"291.1252746582032,132.88232421875,248.79321289062506,128.65928649902347,240.17449951171872,173.60853576660153,280.1793212890625,175.28045654296875"
captured_frames/frame_696.jpg,True,"288.73721313476574,129.38133239746094,247.06033325195318,128.62962341308585,243.67880249023432,176.41615295410156,283.9299621582031,174.79078674316415"
captured_frames/frame_697.jpg,True,"286.00512695312494,129.42071533203128,244.54747009277338,132.70774841308594,244.41690063476562,180.77700805664062,285.4366149902344,175.74502563476565"
captured_frames/frame_698.jpg,True,"284.9372253417969,132.8049621582031,242.26396179199222,136.09991455078128,241.62847900390625,185.4418487548828,281.81057739257807,179.63278198242182"
captured_frames/frame_699.jpg,False,
captured_frames/frame_700.jpg,False,
captured_frames/frame_701.jpg,False,
captured_frames/frame_702.jpg,False,
captured_frames/frame_703.jpg,False,
captured_frames/frame_704.jpg,False,
captured_frames/frame_705.jpg,False,
captured_frames/frame_706.jpg,False,
captured_frames/frame_707.jpg,False,
captured_frames/frame_708.jpg,False,
captured_frames/frame_709.jpg,False,
captured_frames/frame_710.jpg,False,
captured_frames/frame_711.jpg,False,
captured_frames/frame_712.jpg,False,
captured_frames/frame_713.jpg,False,
captured_frames/frame_714.jpg,False,
captured_frames/frame_715.jpg,False,
captured_frames/frame_716.jpg,True,"243.79196166992188,119.49000549316408,214.24176025390625,118.20420837402342,210.03915405273438,157.4945831298828,239.42852783203128,156.92500305175787"
captured_frames/frame_717.jpg,True,"246.3918762207031,117.53637695312503,214.39567565917972,115.59723663330085,210.74940490722662,154.18321228027344,242.4789428710937,154.09817504882807"
captured_frames/frame_718.jpg,True,"246.63668823242185,115.93122100830077,212.74011230468747,114.19165039062494,210.43753051757812,151.8433074951172,244.36720275878906,152.22483825683597"
captured_frames/frame_719.jpg,True,"244.38258361816403,114.54816436767577,209.64935302734372,113.08963775634767,208.24629211425778,148.93360900878906,246.88314819335938,151.2721252441406"
captured_frames/frame_720.jpg,False,
captured_frames/frame_721.jpg,False,
captured_frames/frame_722.jpg,False,
captured_frames/frame_723.jpg,False,
captured_frames/frame_724.jpg,True,"216.52735900878903,110.96500396728513,181.1519927978516,107.01696014404297,177.32720947265628,140.82237243652344,211.04132080078125,144.42070007324216"
captured_frames/frame_725.jpg,True,"213.79353332519528,110.59817504882811,177.69819641113278,106.64090728759767,172.8500213623047,139.3822479248047,206.19403076171875,142.80987548828122"
captured_frames/frame_726.jpg,True,"211.54660034179682,109.8372497558594,176.65789794921875,104.7983169555664,169.63610839843756,137.7613525390625,202.54408264160153,141.53065490722656"
captured_frames/frame_727.jpg,False,
captured_frames/frame_728.jpg,False,
captured_frames/frame_729.jpg,False,
captured_frames/frame_730.jpg,False,
captured_frames/frame_731.jpg,False,
captured_frames/frame_732.jpg,False,
captured_frames/frame_733.jpg,False,
captured_frames/frame_734.jpg,True,"136.6508941650391,100.4588088989258,110.72881317138672,98.10154724121091,107.84323120117186,128.56709289550778,136.60275268554688,128.4601287841797"
captured_frames/frame_735.jpg,True,"134.3481903076172,97.7547378540039,106.48726654052733,98.08715820312504,110.07915496826172,127.17726898193361,137.14755249023438,124.83482360839841"
captured_frames/frame_736.jpg,True,"137.27281188964844,95.18328094482422,111.85095977783202,96.27228546142575,115.04209899902345,124.37093353271484,140.39257812500003,121.8965759277344"
captured_frames/frame_737.jpg,True,"139.9686431884766,94.86557006835939,115.70442962646483,95.2835235595703,116.50033569335933,122.9943161010742,141.29058837890628,121.93177032470705"
captured_frames/frame_738.jpg,True,"142.5986175537109,95.24584960937499,118.73082733154297,93.73217773437499,118.06526184082034,121.54454040527345,141.9914398193359,122.185791015625"
captured_frames/frame_739.jpg,True,"144.448486328125,95.26364135742188,120.34369659423827,92.68498229980467,119.05088806152342,120.61562347412108,143.08390808105466,121.74026489257812"
captured_frames/frame_740.jpg,True,"145.6060791015625,94.11629486083984,120.28256988525389,92.47547149658203,119.55103302001952,120.91299438476561,144.40072631835938,120.18036651611328"
captured_frames/frame_741.jpg,True,"145.96208190917974,92.38927459716797,119.35523223876956,93.79855346679686,119.94228363037108,121.38843536376952,145.9242401123047,118.65498352050783"
captured_frames/frame_742.jpg,True,"146.49246215820315,93.78518676757811,119.84095764160159,95.41831970214842,120.84954833984374,122.11174774169923,147.04685974121094,119.19744110107422"
captured_frames/frame_743.jpg,False,
captured_frames/frame_744.jpg,False,
captured_frames/frame_745.jpg,False,
captured_frames/frame_746.jpg,True,"161.39416503906244,90.3197479248047,135.84877014160156,91.21784973144534,137.73712158203128,115.36526489257812,161.89660644531247,113.5105056762695"
captured_frames/frame_747.jpg,True,"162.9233093261719,88.16965484619142,137.9297637939453,89.38585662841795,139.03405761718747,112.56719207763672,163.3361053466797,112.09681701660156"
captured_frames/frame_748.jpg,True,"164.18489074707028,87.6279983520508,139.94146728515625,86.54261779785158,138.73045349121097,109.98112487792969,162.6501922607422,111.28295135498048"
captured_frames/frame_749.jpg,True,"164.2562255859375,87.9366226196289,140.73522949218747,84.63644409179686,137.80496215820307,107.9306182861328,160.65980529785156,111.10505676269531"
captured_frames/frame_750.jpg,True,"162.3273468017578,87.61991882324222,139.8638153076172,84.01570129394531,136.341796875,106.9852828979492,159.1160583496094,110.2630310058594"
captured_frames/frame_751.jpg,True,"159.08802795410153,86.2695846557617,137.30950927734372,84.31648254394528,135.02101135253906,106.99459075927734,157.80941772460938,108.65138244628906"
captured_frames/frame_752.jpg,False,
captured_frames/frame_753.jpg,True,"152.6732788085938,84.10095977783202,130.65148925781247,84.89508056640624,131.56530761718744,107.1795654296875,153.37756347656253,106.28077697753908"
captured_frames/frame_754.jpg,True,"150.22406005859378,84.22820281982422,128.2159881591797,83.9656982421875,128.51251220703122,105.86065673828125,149.98210144042972,106.27215576171876"
captured_frames/frame_755.jpg,False,
captured_frames/frame_756.jpg,False,
captured_frames/frame_757.jpg,False,
captured_frames/frame_758.jpg,False,
captured_frames/frame_759.jpg,False,
captured_frames/frame_760.jpg,False,
captured_frames/frame_761.jpg,False,
captured_frames/frame_762.jpg,False,
captured_frames/frame_763.jpg,False,
captured_frames/frame_764.jpg,True,"93.52465057373047,92.33991241455078,71.10726928710939,89.34271240234374,69.42301177978517,111.78771209716797,92.12657928466797,114.40809631347659"
captured_frames/frame_765.jpg,True,"93.1397171020508,91.47660827636719,70.55986785888673,90.01148986816408,70.60150909423828,112.54877471923828,92.89771270751952,113.91901397705075"
captured_frames/frame_766.jpg,False,
captured_frames/frame_767.jpg,False,
captured_frames/frame_768.jpg,False,
captured_frames/frame_769.jpg,True,"110.21297454833986,90.54112243652344,86.9219207763672,86.82244110107422,84.49446105957031,110.14995574951172,107.58266448974608,113.38188171386717"
captured_frames/frame_770.jpg,True,"111.15489959716797,89.24720001220703,87.79302215576172,86.40550231933594,86.37885284423828,109.95411682128905,109.22792053222656,112.58345794677734"
captured_frames/frame_771.jpg,True,"111.75496673583984,88.26374816894533,88.75881958007812,86.91048431396486,88.88900756835938,110.83068084716797,111.0870590209961,112.5325927734375"
captured_frames/frame_772.jpg,False,
captured_frames/frame_773.jpg,False,
captured_frames/frame_774.jpg,False,
captured_frames/frame_775.jpg,False,
captured_frames/frame_776.jpg,False,
captured_frames/frame_777.jpg,True,"167.4438018798828,99.04515838623048,139.05609130859378,98.94337463378902,139.79643249511722,124.84192657470702,166.92835998535153,124.02097320556646"
captured_frames/frame_778.jpg,True,"168.26470947265625,98.56995391845703,139.58744812011722,99.64875030517581,139.87751770019534,126.24343872070314,167.27488708496094,123.86429595947267"
